ticket_id,customer_id,category,priority,status,escalated,resolution_hours,csat_score,created_at
TCK-0743-08,CUST-0743,Performance Issue,Urgent,Escalation Pending,False,-1.0,1.0,2026-01-19 00:00:00
TCK-0743-09,CUST-0743,Technical Bug,Medium,Resolved,False,11.4,5.0,2025-09-04 00:00:00
TCK-0743-10,CUST-0743,Technical Bug,High,In Progress,False,-1.0,2.0,2026-04-25 00:00:00
TCK-0744-01,CUST-0744,Billing,Medium,Resolved,False,18.0,5.0,2025-09-23 00:00:00
TCK-0744-02,CUST-0744,Feature Request,Urgent,Resolved,True,46.6,3.0,2026-01-07 00:00:00
TCK-0744-03,CUST-0744,Billing,Medium,Closed,False,21.4,5.0,2025-05-23 00:00:00
TCK-0744-04,CUST-0744,Technical Bug,Low,Escalation Pending,False,-1.0,2.0,2025-08-12 00:00:00
TCK-0744-05,CUST-0744,Account Access,High,Resolved,False,51.0,4.0,2025-08-10 00:00:00
TCK-0744-06,CUST-0744,Feature Request,Urgent,Escalation Pending,False,-1.0,1.0,2025-09-23 00:00:00
TCK-0744-07,CUST-0744,Performance Issue,Low,Resolved,False,18.7,5.0,2026-06-11 00:00:00
TCK-0744-08,CUST-0744,Account Access,Low,Escalation Pending,False,-1.0,2.0,2025-04-25 00:00:00
TCK-0745-01,CUST-0745,Performance Issue,High,Closed,False,58.4,4.0,2025-10-13 00:00:00
TCK-0745-02,CUST-0745,Performance Issue,High,Escalation Pending,False,-1.0,2.0,2026-05-08 00:00:00
TCK-0745-03,CUST-0745,Account Access,Low,In Progress,False,-1.0,3.0,2025-08-10 00:00:00
TCK-0745-04,CUST-0745,Feature Request,Medium,Resolved,False,6.2,5.0,2026-03-15 00:00:00
TCK-0745-05,CUST-0745,Performance Issue,Medium,Escalation Pending,False,-1.0,2.0,2025-10-08 00:00:00
TCK-0745-06,CUST-0745,Billing,Urgent,In Progress,False,-1.0,3.0,2026-04-20 00:00:00
TCK-0745-07,CUST-0745,Performance Issue,High,In Progress,False,-1.0,1.0,2026-03-14 00:00:00
TCK-0745-08,CUST-0745,Performance Issue,High,Closed,False,3.7,4.0,2026-04-21 00:00:00
TCK-0745-09,CUST-0745,Billing,Urgent,In Progress,False,-1.0,2.0,2025-06-07 00:00:00
TCK-0746-01,CUST-0746,Account Access,Medium,Resolved,False,21.8,5.0,2026-02-23 00:00:00
TCK-0746-02,CUST-0746,Technical Bug,Medium,Closed,True,22.0,2.0,2026-03-14 00:00:00
TCK-0746-03,CUST-0746,Account Access,High,Closed,False,4.1,3.0,2026-01-25 00:00:00
TCK-0747-01,CUST-0747,Billing,Low,In Progress,True,-1.0,1.0,2025-06-04 00:00:00
TCK-0747-02,CUST-0747,Performance Issue,High,In Progress,True,-1.0,1.0,2025-07-29 00:00:00
TCK-0747-03,CUST-0747,Billing,Medium,Escalation Pending,False,-1.0,3.0,2025-06-21 00:00:00
TCK-0747-04,CUST-0747,Billing,High,Resolved,False,56.7,3.0,2026-02-02 00:00:00
TCK-0748-01,CUST-0748,Technical Bug,High,Escalation Pending,False,-1.0,3.0,2026-01-12 00:00:00
TCK-0748-02,CUST-0748,Technical Bug,Medium,In Progress,False,-1.0,3.0,2026-05-12 00:00:00
TCK-0748-03,CUST-0748,Account Access,Medium,Resolved,False,10.2,3.0,2026-02-27 00:00:00
TCK-0748-04,CUST-0748,Technical Bug,Urgent,Closed,True,55.5,1.0,2026-01-07 00:00:00
TCK-0748-05,CUST-0748,Account Access,Medium,Resolved,False,13.1,4.0,2025-11-30 00:00:00
TCK-0748-06,CUST-0748,Account Access,Urgent,Resolved,False,25.6,5.0,2026-03-27 00:00:00
TCK-0748-07,CUST-0748,Billing,Medium,Resolved,True,14.7,3.0,2026-06-05 00:00:00
TCK-0748-08,CUST-0748,Performance Issue,High,In Progress,False,-1.0,3.0,2026-02-09 00:00:00
TCK-0748-09,CUST-0748,Feature Request,Urgent,In Progress,True,-1.0,1.0,2026-05-26 00:00:00
TCK-0749-01,CUST-0749,Account Access,High,In Progress,False,-1.0,1.0,2026-01-19 00:00:00
TCK-0749-02,CUST-0749,Account Access,Low,Escalation Pending,False,-1.0,3.0,2026-03-23 00:00:00
TCK-0749-03,CUST-0749,Account Access,High,Closed,False,27.8,5.0,2026-06-07 00:00:00
TCK-0749-04,CUST-0749,Performance Issue,Low,Closed,False,16.6,5.0,2026-05-02 00:00:00
TCK-0750-01,CUST-0750,Account Access,High,Closed,False,27.9,3.0,2025-11-16 00:00:00
TCK-0750-02,CUST-0750,Technical Bug,Urgent,In Progress,True,-1.0,3.0,2026-01-18 00:00:00
TCK-0750-03,CUST-0750,Feature Request,Urgent,Resolved,False,36.5,5.0,2026-03-01 00:00:00
TCK-0750-04,CUST-0750,Account Access,High,In Progress,False,-1.0,3.0,2026-04-14 00:00:00
TCK-0750-05,CUST-0750,Feature Request,High,Resolved,False,32.5,4.0,2025-12-23 00:00:00
TCK-0750-06,CUST-0750,Performance Issue,High,Escalation Pending,False,-1.0,1.0,2025-11-30 00:00:00
TCK-0750-07,CUST-0750,Account Access,High,In Progress,False,-1.0,1.0,2025-12-08 00:00:00
TCK-0750-08,CUST-0750,Feature Request,Urgent,Resolved,False,28.3,3.0,2025-12-01 00:00:00
TCK-0750-09,CUST-0750,Technical Bug,Urgent,Escalation Pending,True,-1.0,2.0,2026-03-16 00:00:00
TCK-0751-01,CUST-0751,Billing,Urgent,Resolved,False,5.9,5.0,2025-10-18 00:00:00
TCK-0751-02,CUST-0751,Account Access,Medium,In Progress,False,-1.0,2.0,2026-02-27 00:00:00
TCK-0751-03,CUST-0751,Account Access,High,Closed,False,69.1,5.0,2026-01-25 00:00:00
TCK-0751-04,CUST-0751,Technical Bug,Medium,Escalation Pending,False,-1.0,3.0,2026-06-29 00:00:00
TCK-0751-05,CUST-0751,Feature Request,Urgent,In Progress,False,-1.0,1.0,2025-09-16 00:00:00
TCK-0751-06,CUST-0751,Performance Issue,Low,Escalation Pending,True,-1.0,3.0,2025-05-11 00:00:00
TCK-0752-01,CUST-0752,Account Access,Medium,Escalation Pending,True,-1.0,3.0,2025-12-27 00:00:00
TCK-0752-02,CUST-0752,Technical Bug,Urgent,Resolved,False,56.5,4.0,2025-10-05 00:00:00
TCK-0752-03,CUST-0752,Feature Request,Low,In Progress,False,-1.0,3.0,2025-09-12 00:00:00
TCK-0752-04,CUST-0752,Billing,Low,Closed,False,15.1,3.0,2025-10-25 00:00:00
TCK-0752-05,CUST-0752,Account Access,Medium,Closed,False,10.9,3.0,2025-09-16 00:00:00
TCK-0752-06,CUST-0752,Performance Issue,Medium,Closed,False,17.6,5.0,2026-01-02 00:00:00
TCK-0752-07,CUST-0752,Feature Request,Low,Resolved,False,16.6,4.0,2026-06-05 00:00:00
TCK-0752-08,CUST-0752,Performance Issue,Urgent,Resolved,False,41.2,4.0,2026-05-28 00:00:00
TCK-0752-09,CUST-0752,Account Access,High,Escalation Pending,False,-1.0,3.0,2025-10-20 00:00:00
TCK-0752-10,CUST-0752,Feature Request,Urgent,Closed,False,54.3,5.0,2025-11-08 00:00:00
TCK-0753-01,CUST-0753,Technical Bug,Urgent,Escalation Pending,False,-1.0,2.0,2025-06-22 00:00:00
TCK-0753-02,CUST-0753,Feature Request,High,Resolved,True,20.0,3.0,2026-01-18 00:00:00
TCK-0753-03,CUST-0753,Technical Bug,Medium,Escalation Pending,False,-1.0,2.0,2025-08-07 00:00:00
TCK-0753-04,CUST-0753,Feature Request,High,Escalation Pending,False,-1.0,2.0,2026-06-03 00:00:00
TCK-0753-05,CUST-0753,Account Access,High,Closed,False,23.8,5.0,2026-03-12 00:00:00
TCK-0753-06,CUST-0753,Billing,High,In Progress,False,-1.0,2.0,2026-05-29 00:00:00
TCK-0754-01,CUST-0754,Feature Request,Urgent,Closed,True,15.7,2.0,2025-06-23 00:00:00
TCK-0754-02,CUST-0754,Technical Bug,Urgent,Resolved,False,61.3,5.0,2025-11-02 00:00:00
TCK-0754-03,CUST-0754,Performance Issue,Urgent,Resolved,False,69.1,3.0,2026-05-22 00:00:00
TCK-0754-04,CUST-0754,Performance Issue,Medium,Closed,False,7.3,4.0,2025-11-01 00:00:00
TCK-0754-05,CUST-0754,Feature Request,Urgent,Resolved,True,17.9,1.0,2025-10-13 00:00:00
TCK-0754-06,CUST-0754,Feature Request,High,Escalation Pending,True,-1.0,3.0,2026-06-17 00:00:00
TCK-0754-07,CUST-0754,Billing,Medium,Escalation Pending,False,-1.0,2.0,2026-06-14 00:00:00
TCK-0755-01,CUST-0755,Account Access,Urgent,In Progress,False,-1.0,2.0,2026-03-02 00:00:00
TCK-0755-02,CUST-0755,Feature Request,Low,In Progress,True,-1.0,2.0,2025-07-22 00:00:00
TCK-0755-03,CUST-0755,Technical Bug,Urgent,Escalation Pending,False,-1.0,3.0,2026-01-21 00:00:00
TCK-0755-04,CUST-0755,Account Access,High,In Progress,False,-1.0,1.0,2026-01-16 00:00:00
TCK-0755-05,CUST-0755,Technical Bug,Medium,In Progress,False,-1.0,2.0,2025-08-11 00:00:00
TCK-0755-06,CUST-0755,Account Access,Urgent,In Progress,False,-1.0,2.0,2025-09-16 00:00:00
TCK-0755-07,CUST-0755,Billing,Low,Resolved,True,23.6,3.0,2026-01-24 00:00:00
TCK-0755-08,CUST-0755,Feature Request,High,Resolved,False,62.6,4.0,2025-07-13 00:00:00
TCK-0756-01,CUST-0756,Feature Request,High,Closed,False,17.7,5.0,2025-03-04 00:00:00
TCK-0756-02,CUST-0756,Performance Issue,Low,Closed,False,22.1,4.0,2026-06-09 00:00:00
TCK-0756-03,CUST-0756,Feature Request,Urgent,Closed,False,15.0,5.0,2025-03-02 00:00:00
TCK-0756-04,CUST-0756,Account Access,Medium,Resolved,False,2.0,3.0,2026-06-14 00:00:00
TCK-0756-05,CUST-0756,Performance Issue,Low,Escalation Pending,False,-1.0,1.0,2025-02-21 00:00:00
TCK-0756-06,CUST-0756,Account Access,Medium,Resolved,False,13.6,5.0,2026-04-28 00:00:00
TCK-0756-07,CUST-0756,Account Access,Urgent,Resolved,False,25.4,4.0,2026-05-12 00:00:00
TCK-0757-01,CUST-0757,Billing,High,Closed,True,5.1,1.0,2026-06-26 00:00:00
TCK-0757-02,CUST-0757,Feature Request,Urgent,In Progress,False,-1.0,1.0,2025-11-30 00:00:00
TCK-0757-03,CUST-0757,Billing,Urgent,Closed,True,64.8,1.0,2025-10-03 00:00:00
TCK-0758-01,CUST-0758,Account Access,Urgent,Closed,True,5.1,1.0,2025-10-06 00:00:00
TCK-0758-02,CUST-0758,Performance Issue,Medium,Closed,False,19.6,4.0,2026-03-24 00:00:00
TCK-0758-03,CUST-0758,Feature Request,Urgent,Resolved,False,14.3,4.0,2026-03-18 00:00:00
TCK-0759-01,CUST-0759,Account Access,Urgent,In Progress,True,-1.0,1.0,2026-03-07 00:00:00
TCK-0759-02,CUST-0759,Feature Request,Medium,Closed,False,10.9,5.0,2025-09-02 00:00:00
TCK-0759-03,CUST-0759,Technical Bug,Urgent,Resolved,False,2.5,5.0,2026-03-15 00:00:00
TCK-0759-04,CUST-0759,Performance Issue,Urgent,Resolved,True,24.3,1.0,2025-09-09 00:00:00
TCK-0760-01,CUST-0760,Technical Bug,High,Closed,False,42.2,4.0,2026-05-09 00:00:00
TCK-0760-02,CUST-0760,Technical Bug,Low,In Progress,False,-1.0,2.0,2026-01-11 00:00:00
TCK-0760-03,CUST-0760,Account Access,High,Escalation Pending,False,-1.0,2.0,2025-12-13 00:00:00
TCK-0760-04,CUST-0760,Billing,Urgent,Closed,False,12.2,3.0,2026-04-11 00:00:00
TCK-0761-01,CUST-0761,Feature Request,High,In Progress,False,-1.0,3.0,2025-09-17 00:00:00
TCK-0761-02,CUST-0761,Performance Issue,Low,Resolved,False,8.7,3.0,2026-01-04 00:00:00
TCK-0761-03,CUST-0761,Account Access,Low,Resolved,False,3.1,4.0,2025-10-28 00:00:00
TCK-0761-04,CUST-0761,Account Access,Urgent,Closed,False,17.7,5.0,2025-11-03 00:00:00
TCK-0761-05,CUST-0761,Technical Bug,Low,In Progress,False,-1.0,3.0,2025-12-24 00:00:00
TCK-0761-06,CUST-0761,Technical Bug,Urgent,Resolved,False,2.2,5.0,2025-09-22 00:00:00
TCK-0762-01,CUST-0762,Billing,Urgent,In Progress,True,-1.0,2.0,2025-03-21 00:00:00
TCK-0762-02,CUST-0762,Billing,Medium,Closed,True,14.1,3.0,2025-09-04 00:00:00
TCK-0762-03,CUST-0762,Technical Bug,Urgent,In Progress,True,-1.0,2.0,2025-05-09 00:00:00
TCK-0762-04,CUST-0762,Feature Request,Urgent,In Progress,False,-1.0,1.0,2026-01-16 00:00:00
TCK-0763-01,CUST-0763,Account Access,High,Resolved,False,56.2,4.0,2025-06-12 00:00:00
TCK-0763-02,CUST-0763,Billing,Urgent,Escalation Pending,False,-1.0,2.0,2026-01-01 00:00:00
TCK-0764-01,CUST-0764,Account Access,High,In Progress,False,-1.0,1.0,2026-01-01 00:00:00
TCK-0764-02,CUST-0764,Performance Issue,Medium,In Progress,False,-1.0,2.0,2025-02-14 00:00:00
TCK-0764-03,CUST-0764,Feature Request,Urgent,Resolved,False,42.4,5.0,2025-07-27 00:00:00
TCK-0764-04,CUST-0764,Billing,Urgent,In Progress,False,-1.0,2.0,2025-06-23 00:00:00
TCK-0764-05,CUST-0764,Technical Bug,Urgent,Closed,True,30.7,1.0,2026-02-20 00:00:00
TCK-0764-06,CUST-0764,Billing,Low,Resolved,False,18.3,3.0,2025-09-06 00:00:00
TCK-0764-07,CUST-0764,Feature Request,Low,Resolved,False,15.0,3.0,2025-04-02 00:00:00
TCK-0764-08,CUST-0764,Feature Request,Low,Closed,True,23.9,2.0,2026-03-15 00:00:00
TCK-0765-01,CUST-0765,Billing,Low,Escalation Pending,True,-1.0,1.0,2026-03-26 00:00:00
TCK-0765-02,CUST-0765,Performance Issue,Medium,Resolved,False,4.3,5.0,2026-04-16 00:00:00
TCK-0765-03,CUST-0765,Performance Issue,Urgent,Resolved,True,69.5,2.0,2025-12-22 00:00:00
TCK-0765-04,CUST-0765,Account Access,High,Resolved,False,71.3,4.0,2025-11-25 00:00:00
TCK-0765-05,CUST-0765,Billing,High,Resolved,False,70.0,5.0,2026-04-03 00:00:00
TCK-0765-06,CUST-0765,Technical Bug,Urgent,Closed,False,26.6,3.0,2026-05-21 00:00:00
TCK-0765-07,CUST-0765,Account Access,Low,In Progress,False,-1.0,3.0,2026-06-05 00:00:00
TCK-0765-08,CUST-0765,Feature Request,Urgent,Resolved,True,40.6,3.0,2025-11-06 00:00:00
TCK-0765-09,CUST-0765,Feature Request,Urgent,Escalation Pending,True,-1.0,2.0,2026-05-23 00:00:00
TCK-0766-01,CUST-0766,Performance Issue,Medium,Escalation Pending,False,-1.0,1.0,2025-09-06 00:00:00
TCK-0766-02,CUST-0766,Account Access,Medium,Resolved,False,15.5,3.0,2026-05-30 00:00:00
TCK-0766-03,CUST-0766,Feature Request,High,Resolved,False,12.4,5.0,2025-08-04 00:00:00
TCK-0766-04,CUST-0766,Performance Issue,Low,Closed,False,6.6,4.0,2026-05-21 00:00:00
TCK-0766-05,CUST-0766,Billing,Medium,Closed,False,18.8,5.0,2026-03-20 00:00:00
TCK-0767-01,CUST-0767,Account Access,Medium,In Progress,False,-1.0,1.0,2026-04-26 00:00:00
TCK-0767-02,CUST-0767,Technical Bug,Low,In Progress,False,-1.0,3.0,2026-05-31 00:00:00
TCK-0767-03,CUST-0767,Account Access,Urgent,Resolved,False,15.0,4.0,2026-04-16 00:00:00
TCK-0767-04,CUST-0767,Performance Issue,Medium,In Progress,False,-1.0,1.0,2026-05-11 00:00:00
TCK-0767-05,CUST-0767,Technical Bug,Medium,Closed,False,14.7,3.0,2026-05-05 00:00:00
TCK-0767-06,CUST-0767,Feature Request,Urgent,Resolved,True,57.5,3.0,2026-02-10 00:00:00
TCK-0767-07,CUST-0767,Feature Request,High,Resolved,False,24.1,5.0,2026-06-02 00:00:00
TCK-0767-08,CUST-0767,Feature Request,Low,Closed,False,3.6,4.0,2026-02-23 00:00:00
TCK-0767-09,CUST-0767,Technical Bug,High,Closed,False,26.5,3.0,2025-10-27 00:00:00
TCK-0768-01,CUST-0768,Performance Issue,High,Closed,False,28.6,5.0,2025-11-08 00:00:00
TCK-0768-02,CUST-0768,Account Access,Urgent,In Progress,True,-1.0,1.0,2025-07-03 00:00:00
TCK-0769-01,CUST-0769,Account Access,Low,In Progress,False,-1.0,1.0,2026-02-19 00:00:00
TCK-0769-02,CUST-0769,Account Access,Low,Resolved,True,2.3,1.0,2026-06-09 00:00:00
TCK-0769-03,CUST-0769,Performance Issue,Urgent,Closed,True,26.4,3.0,2025-12-18 00:00:00
TCK-0769-04,CUST-0769,Billing,Low,Resolved,True,13.1,3.0,2026-05-03 00:00:00
TCK-0769-05,CUST-0769,Performance Issue,Low,Closed,False,18.8,4.0,2026-04-10 00:00:00
TCK-0769-06,CUST-0769,Feature Request,High,In Progress,True,-1.0,3.0,2025-11-11 00:00:00
TCK-0769-07,CUST-0769,Billing,Low,Escalation Pending,True,-1.0,1.0,2026-01-07 00:00:00
TCK-0770-01,CUST-0770,Technical Bug,High,In Progress,False,-1.0,2.0,2025-08-17 00:00:00
TCK-0770-02,CUST-0770,Feature Request,Medium,Closed,True,23.2,1.0,2025-09-15 00:00:00
TCK-0770-03,CUST-0770,Account Access,Urgent,Closed,False,12.1,4.0,2026-01-10 00:00:00
TCK-0770-04,CUST-0770,Account Access,Low,Resolved,False,18.5,4.0,2026-03-01 00:00:00
TCK-0770-05,CUST-0770,Account Access,Medium,Escalation Pending,False,-1.0,1.0,2026-05-09 00:00:00
TCK-0770-06,CUST-0770,Performance Issue,High,In Progress,False,-1.0,2.0,2026-03-10 00:00:00
TCK-0770-07,CUST-0770,Billing,Low,Closed,False,22.4,3.0,2025-04-20 00:00:00
TCK-0770-08,CUST-0770,Feature Request,High,Closed,True,25.6,1.0,2025-08-04 00:00:00
TCK-0771-01,CUST-0771,Account Access,Urgent,Resolved,True,65.4,2.0,2025-10-06 00:00:00
TCK-0771-02,CUST-0771,Account Access,Low,In Progress,False,-1.0,2.0,2025-04-28 00:00:00
TCK-0771-03,CUST-0771,Technical Bug,Medium,Escalation Pending,False,-1.0,2.0,2025-08-28 00:00:00
TCK-0771-04,CUST-0771,Billing,Medium,Resolved,False,9.2,5.0,2026-02-16 00:00:00
TCK-0771-05,CUST-0771,Account Access,Low,Resolved,False,16.7,5.0,2025-12-02 00:00:00
TCK-0771-06,CUST-0771,Technical Bug,Low,Closed,False,18.2,5.0,2025-12-25 00:00:00
TCK-0771-07,CUST-0771,Technical Bug,Medium,Resolved,True,16.1,1.0,2026-01-24 00:00:00
TCK-0771-08,CUST-0771,Account Access,Medium,In Progress,False,-1.0,3.0,2025-04-23 00:00:00
TCK-0771-09,CUST-0771,Account Access,Low,Resolved,False,6.8,5.0,2026-02-15 00:00:00
TCK-0772-01,CUST-0772,Feature Request,High,Resolved,True,60.0,3.0,2025-06-11 00:00:00
TCK-0772-02,CUST-0772,Billing,Urgent,Resolved,True,12.7,3.0,2026-02-10 00:00:00
TCK-0772-03,CUST-0772,Account Access,High,Escalation Pending,False,-1.0,2.0,2025-11-29 00:00:00
TCK-0772-04,CUST-0772,Performance Issue,High,Closed,False,34.4,3.0,2025-09-30 00:00:00
TCK-0773-01,CUST-0773,Account Access,Medium,Resolved,False,14.3,3.0,2025-07-08 00:00:00
TCK-0773-02,CUST-0773,Billing,Medium,In Progress,True,-1.0,1.0,2025-09-09 00:00:00
TCK-0773-03,CUST-0773,Billing,High,Closed,False,64.1,4.0,2025-10-16 00:00:00
TCK-0774-01,CUST-0774,Technical Bug,Urgent,Resolved,False,46.1,4.0,2025-05-15 00:00:00
TCK-0774-02,CUST-0774,Technical Bug,High,In Progress,True,-1.0,1.0,2025-09-10 00:00:00
TCK-0774-03,CUST-0774,Performance Issue,Urgent,Resolved,False,58.9,5.0,2025-11-23 00:00:00
TCK-0774-04,CUST-0774,Billing,High,Closed,False,47.6,5.0,2026-04-02 00:00:00
TCK-0774-05,CUST-0774,Feature Request,Urgent,In Progress,False,-1.0,1.0,2026-02-10 00:00:00
TCK-0774-06,CUST-0774,Feature Request,Urgent,Resolved,False,4.8,5.0,2025-08-09 00:00:00
TCK-0774-07,CUST-0774,Account Access,Low,Closed,True,17.4,2.0,2025-06-16 00:00:00
TCK-0774-08,CUST-0774,Billing,Urgent,Closed,False,21.9,5.0,2026-06-25 00:00:00
TCK-0775-01,CUST-0775,Performance Issue,Medium,Escalation Pending,False,-1.0,2.0,2025-10-01 00:00:00
TCK-0775-02,CUST-0775,Performance Issue,High,Closed,False,40.9,3.0,2025-07-27 00:00:00
TCK-0775-03,CUST-0775,Performance Issue,Medium,Closed,False,23.3,4.0,2026-05-20 00:00:00
TCK-0775-04,CUST-0775,Performance Issue,Urgent,Escalation Pending,False,-1.0,3.0,2025-03-16 00:00:00
TCK-0775-05,CUST-0775,Account Access,Medium,Closed,False,9.8,5.0,2025-09-28 00:00:00
TCK-0775-06,CUST-0775,Billing,High,Resolved,False,59.4,5.0,2025-08-14 00:00:00
TCK-0775-07,CUST-0775,Billing,Medium,In Progress,True,-1.0,3.0,2026-05-28 00:00:00
TCK-0775-08,CUST-0775,Billing,High,Escalation Pending,True,-1.0,3.0,2025-02-07 00:00:00
TCK-0776-01,CUST-0776,Performance Issue,Urgent,In Progress,True,-1.0,2.0,2026-04-29 00:00:00
TCK-0776-02,CUST-0776,Performance Issue,Urgent,Escalation Pending,False,-1.0,1.0,2025-11-23 00:00:00
TCK-0776-03,CUST-0776,Technical Bug,Low,In Progress,False,-1.0,1.0,2026-02-26 00:00:00
TCK-0776-04,CUST-0776,Performance Issue,High,In Progress,False,-1.0,3.0,2026-01-13 00:00:00
TCK-0776-05,CUST-0776,Technical Bug,High,In Progress,False,-1.0,1.0,2026-01-26 00:00:00
TCK-0776-06,CUST-0776,Technical Bug,Low,Resolved,False,9.7,3.0,2026-05-17 00:00:00
TCK-0777-01,CUST-0777,Performance Issue,Urgent,In Progress,False,-1.0,1.0,2026-01-31 00:00:00
TCK-0777-02,CUST-0777,Technical Bug,Urgent,In Progress,True,-1.0,3.0,2025-12-27 00:00:00
TCK-0778-01,CUST-0778,Feature Request,Medium,In Progress,False,-1.0,1.0,2026-04-12 00:00:00
TCK-0778-02,CUST-0778,Feature Request,Urgent,Resolved,False,71.5,4.0,2025-12-07 00:00:00
TCK-0778-03,CUST-0778,Technical Bug,Low,Resolved,False,11.7,4.0,2026-03-09 00:00:00
TCK-0778-04,CUST-0778,Account Access,Urgent,In Progress,False,-1.0,1.0,2025-11-10 00:00:00
TCK-0778-05,CUST-0778,Billing,Medium,In Progress,False,-1.0,3.0,2026-04-14 00:00:00
TCK-0779-01,CUST-0779,Technical Bug,Low,Escalation Pending,False,-1.0,1.0,2025-10-08 00:00:00
TCK-0779-02,CUST-0779,Billing,Urgent,In Progress,False,-1.0,3.0,2025-10-17 00:00:00
TCK-0779-03,CUST-0779,Billing,Low,Resolved,True,13.2,1.0,2025-10-09 00:00:00
TCK-0779-04,CUST-0779,Feature Request,High,In Progress,False,-1.0,3.0,2025-07-24 00:00:00
TCK-0779-05,CUST-0779,Billing,Low,Closed,True,8.7,3.0,2025-10-14 00:00:00
TCK-0780-01,CUST-0780,Billing,Urgent,Escalation Pending,False,-1.0,3.0,2025-12-30 00:00:00
TCK-0780-02,CUST-0780,Technical Bug,Medium,In Progress,False,-1.0,3.0,2026-03-22 00:00:00
TCK-0780-03,CUST-0780,Performance Issue,Urgent,Resolved,False,16.7,4.0,2025-05-26 00:00:00
TCK-0780-04,CUST-0780,Account Access,Medium,Escalation Pending,False,-1.0,2.0,2025-09-02 00:00:00
TCK-0780-05,CUST-0780,Technical Bug,High,Resolved,True,5.0,2.0,2025-06-18 00:00:00
TCK-0780-06,CUST-0780,Billing,Low,Escalation Pending,True,-1.0,1.0,2025-06-18 00:00:00
TCK-0780-07,CUST-0780,Billing,High,Resolved,True,18.4,2.0,2025-11-02 00:00:00
TCK-0780-08,CUST-0780,Feature Request,High,Escalation Pending,True,-1.0,1.0,2026-05-01 00:00:00
TCK-0781-01,CUST-0781,Billing,Urgent,Resolved,False,51.8,5.0,2026-06-06 00:00:00
TCK-0781-02,CUST-0781,Feature Request,Urgent,Escalation Pending,False,-1.0,2.0,2025-09-28 00:00:00
TCK-0781-03,CUST-0781,Technical Bug,Urgent,Resolved,False,11.0,4.0,2026-05-28 00:00:00
TCK-0781-04,CUST-0781,Billing,Medium,Closed,False,2.9,5.0,2025-12-20 00:00:00
TCK-0782-01,CUST-0782,Performance Issue,Urgent,Resolved,False,47.2,5.0,2026-06-19 00:00:00
TCK-0782-02,CUST-0782,Technical Bug,High,Resolved,True,36.9,3.0,2026-05-16 00:00:00
TCK-0782-03,CUST-0782,Feature Request,High,Resolved,False,19.4,3.0,2025-12-09 00:00:00
TCK-0782-04,CUST-0782,Feature Request,High,Closed,False,65.5,3.0,2026-03-17 00:00:00
TCK-0782-05,CUST-0782,Account Access,Medium,Closed,False,2.7,5.0,2025-11-17 00:00:00
TCK-0782-06,CUST-0782,Performance Issue,Medium,Closed,False,11.9,5.0,2025-10-20 00:00:00
TCK-0782-07,CUST-0782,Billing,Urgent,In Progress,True,-1.0,2.0,2026-02-02 00:00:00
TCK-0783-01,CUST-0783,Feature Request,High,In Progress,True,-1.0,2.0,2026-06-16 00:00:00
TCK-0783-02,CUST-0783,Account Access,High,In Progress,False,-1.0,2.0,2025-11-23 00:00:00
TCK-0783-03,CUST-0783,Billing,Urgent,Escalation Pending,False,-1.0,2.0,2026-02-26 00:00:00
TCK-0783-04,CUST-0783,Performance Issue,Medium,Closed,False,23.4,3.0,2025-07-18 00:00:00
TCK-0783-05,CUST-0783,Billing,Urgent,Resolved,False,66.8,3.0,2026-05-14 00:00:00
TCK-0784-01,CUST-0784,Billing,Urgent,Escalation Pending,False,-1.0,3.0,2026-05-22 00:00:00
TCK-0784-02,CUST-0784,Billing,High,Resolved,True,68.7,2.0,2026-03-11 00:00:00
TCK-0784-03,CUST-0784,Feature Request,Urgent,Escalation Pending,False,-1.0,2.0,2025-10-19 00:00:00
TCK-0784-04,CUST-0784,Technical Bug,Urgent,In Progress,True,-1.0,2.0,2026-02-11 00:00:00
TCK-0784-05,CUST-0784,Billing,High,Escalation Pending,False,-1.0,2.0,2025-07-14 00:00:00
TCK-0784-06,CUST-0784,Billing,Low,Escalation Pending,False,-1.0,2.0,2025-06-09 00:00:00
TCK-0784-07,CUST-0784,Technical Bug,Medium,Escalation Pending,False,-1.0,1.0,2026-05-22 00:00:00
TCK-0784-08,CUST-0784,Account Access,High,Resolved,True,34.5,1.0,2025-11-06 00:00:00
TCK-0785-01,CUST-0785,Billing,High,Closed,False,37.9,3.0,2026-05-22 00:00:00
TCK-0785-02,CUST-0785,Feature Request,Medium,Closed,False,8.2,3.0,2025-11-17 00:00:00
TCK-0785-03,CUST-0785,Performance Issue,Low,Closed,False,3.3,5.0,2025-11-23 00:00:00
TCK-0785-04,CUST-0785,Technical Bug,Medium,In Progress,False,-1.0,2.0,2026-02-24 00:00:00
TCK-0785-05,CUST-0785,Account Access,Low,Resolved,False,5.7,5.0,2025-04-24 00:00:00
